Disease,County,Year,Sex,Count,Population,Rate,CI.lower,CI.upper,Unstable
Cholera,Inyo,2010,Male,0,9398,0.0,0.0,39.244,-
Cholera,Inyo,2011,Total,0,18666,0.0,0.0,19.761,-
Cholera,Inyo,2011,Female,0,9185,0.0,0.0,40.154,-
Cholera,Inyo,2011,Male,0,9481,0.0,0.0,38.901,-
Cholera,Inyo,2012,Total,0,18578,0.0,0.0,19.854,-
Cholera,Inyo,2012,Female,0,9124,0.0,0.0,40.422,-
Cholera,Inyo,2012,Male,0,9454,0.0,0.0,39.012,-
Cholera,Inyo,2013,Total,0,18584,0.0,0.0,19.848,-
Cholera,Inyo,2013,Female,0,9133,0.0,0.0,40.383,-
Cholera,Inyo,2013,Male,0,9451,0.0,0.0,39.024,-
Cholera,Inyo,2014,Total,0,18612,0.0,0.0,19.818,-
Cholera,Inyo,2014,Female,0,9144,0.0,0.0,40.334,-
Cholera,Inyo,2014,Male,0,9468,0.0,0.0,38.954,-
Cholera,Kern,2001,Total,0,679674,0.0,0.0,0.543,-
Cholera,Kings,2003,Male,0,79606,0.0,0.0,4.634,-
Cholera,Lake,2003,Male,0,30790,0.0,0.0,11.98,-
Cholera,Lake,2004,Total,0,62633,0.0,0.0,5.89,-
Cholera,Modoc,2002,Female,0,4651,0.0,0.0,79.282,-
Cholera,Modoc,2002,Male,0,4749,0.0,0.0,77.647,-
Cholera,Modoc,2003,Total,0,9511,0.0,0.0,38.778,-
Cholera,Modoc,2003,Female,0,4695,0.0,0.0,78.54,-
Cholera,Modoc,2003,Male,0,4816,0.0,0.0,76.567,-
Cholera,Modoc,2004,Total,0,9602,0.0,0.0,38.41,-
Cholera,Modoc,2004,Female,0,4740,0.0,0.0,77.794,-
Cholera,Kings,2009,Male,0,86927,0.0,0.0,4.244,-
Cholera,Kings,2010,Total,0,152693,0.0,0.0,2.416,-
Cholera,Kings,2010,Female,0,66218,0.0,0.0,5.571,-
Cholera,Kings,2010,Male,0,86475,0.0,0.0,4.266,-
Cholera,Kings,2011,Total,0,151685,0.0,0.0,2.432,-
Cholera,Kings,2011,Female,0,65733,0.0,0.0,5.612,-
Cholera,Kings,2011,Male,0,85952,0.0,0.0,4.292,-
Cholera,Kings,2012,Total,0,150643,0.0,0.0,2.449,-
Cholera,Kings,2012,Female,0,65236,0.0,0.0,5.655,-
Cholera,Kings,2012,Male,0,85407,0.0,0.0,4.319,-
Cholera,Kings,2013,Total,0,150507,0.0,0.0,2.451,-
Cholera,Kings,2013,Female,0,65192,0.0,0.0,5.658,-
Cholera,Kings,2013,Male,0,85315,0.0,0.0,4.324,-
Cholera,Kings,2014,Total,0,149788,0.0,0.0,2.463,-
Cholera,Kings,2014,Female,0,64992,0.0,0.0,5.676,-
Cholera,Kings,2014,Male,0,84796,0.0,0.0,4.35,-
Cholera,Lake,2001,Total,0,60046,0.0,0.0,6.143,-
Cholera,Lake,2001,Female,0,30250,0.0,0.0,12.194,-
Cholera,Lake,2001,Male,0,29796,0.0,0.0,12.38,-
Cholera,Lake,2002,Total,0,61005,0.0,0.0,6.047,-
Cholera,Lake,2002,Female,0,30720,0.0,0.0,12.007,-
Cholera,Lake,2002,Male,0,30285,0.0,0.0,12.18,-
Cholera,Lake,2003,Total,0,61981,0.0,0.0,5.951,-
Cholera,Lake,2003,Female,0,31191,0.0,0.0,11.826,-
Cholera,Modoc,2004,Male,0,4862,0.0,0.0,75.843,-
Cholera,Modoc,2005,Total,0,9588,0.0,0.0,38.467,-
Cholera,Modoc,2005,Female,0,4737,0.0,0.0,77.843,-
Cholera,Modoc,2005,Male,0,4851,0.0,0.0,76.015,-
Cholera,California,2001,Total,0,34514777,0.0,0.0,0.011,-
Cholera,California,2001,Female,0,17340743,0.0,0.0,0.021,-
Cholera,California,2001,Male,0,17174034,0.0,0.0,0.021,-
Cholera,California,2002,Total,0,34940334,0.0,0.0,0.011,-
Cholera,California,2002,Female,0,17555714,0.0,0.0,0.021,-
Cholera,California,2002,Male,0,17384620,0.0,0.0,0.021,-
Cholera,California,2003,Total,1,35390986,0.003,0.0,0.016,*
Cholera,California,2003,Female,1,17783924,0.006,0.0,0.031,*
Cholera,California,2003,Male,0,17607062,0.0,0.0,0.021,-
Cholera,California,2004,Total,1,35754827,0.003,0.0,0.016,*
Cholera,California,2004,Female,1,17969405,0.006,0.0,0.031,*
Cholera,California,2004,Male,0,17785422,0.0,0.0,0.021,-
Cholera,California,2005,Total,1,35987637,0.003,0.0,0.015,*
Cholera,California,2005,Female,0,18088355,0.0,0.0,0.02,-
Cholera,California,2005,Male,1,17899282,0.006,0.0,0.031,*
Cholera,California,2006,Total,1,36248870,0.003,0.0,0.015,*
Cholera,California,2006,Female,1,18220429,0.005,0.0,0.031,*
Cholera,California,2006,Male,0,18028441,0.0,0.0,0.02,-
Cholera,California,2007,Total,1,36554575,0.003,0.0,0.015,*
Cholera,California,2007,Female,1,18373955,0.005,0.0,0.03,*
Cholera,California,2007,Male,0,18180620,0.0,0.0,0.02,-
Cholera,California,2008,Total,0,36858270,0.0,0.0,0.01,-
Cholera,California,2008,Female,0,18526603,0.0,0.0,0.02,-
Cholera,California,2008,Male,0,18331667,0.0,0.0,0.02,-
Cholera,California,2009,Total,2,37079253,0.005,0.001,0.019,*
Cholera,California,2009,Female,0,18634031,0.0,0.0,0.02,-
Cholera,California,2009,Male,2,18445222,0.011,0.001,0.039,*
Cholera,California,2010,Total,0,37311439,0.0,0.0,0.01,-
Cholera,California,2010,Female,0,18752748,0.0,0.0,0.02,-
Cholera,California,2010,Male,0,18558691,0.0,0.0,0.02,-
Cholera,California,2011,Total,1,37572186,0.003,0.0,0.015,*
Cholera,California,2011,Female,1,18881056,0.005,0.0,0.03,*
Cholera,California,2011,Male,0,18691131,0.0,0.0,0.02,-
Cholera,California,2012,Total,0,37869573,0.0,0.0,0.01,-
Cholera,California,2012,Female,0,19028077,0.0,0.0,0.019,-
Cholera,California,2012,Male,0,18841496,0.0,0.0,0.02,-
Cholera,California,2013,Total,0,38166117,0.0,0.0,0.01,-
Cholera,California,2013,Female,0,19177344,0.0,0.0,0.019,-
Cholera,California,2013,Male,0,18988773,0.0,0.0,0.019,-
Cholera,California,2014,Total,0,38501494,0.0,0.0,0.01,-
Cholera,California,2014,Female,0,19346905,0.0,0.0,0.019,-
Cholera,California,2014,Male,0,19154588,0.0,0.0,0.019,-
Cholera,Alameda,2001,Total,0,1466038,0.0,0.0,0.252,-
Cholera,Alameda,2001,Female,0,746829,0.0,0.0,0.494,-
Cholera,Alameda,2001,Male,0,719209,0.0,0.0,0.513,-
Cholera,Alameda,2002,Total,0,1468943,0.0,0.0,0.251,-
Cholera,Alameda,2002,Female,0,748222,0.0,0.0,0.493,-
Cholera,Alameda,2002,Male,0,720721,0.0,0.0,0.512,-
Cholera,Alameda,2003,Total,0,1467663,0.0,0.0,0.251,-
Cholera,Alameda,2003,Female,0,747676,0.0,0.0,0.493,-
Cholera,Alameda,2003,Male,0,719986,0.0,0.0,0.512,-
Cholera,Alameda,2004,Total,0,1466017,0.0,0.0,0.252,-
Cholera,Alameda,2004,Female,0,746959,0.0,0.0,0.494,-
Cholera,Alameda,2004,Male,0,719059,0.0,0.0,0.513,-
Cholera,Alameda,2005,Total,0,1460358,0.0,0.0,0.253,-
Cholera,Alameda,2005,Female,0,744115,0.0,0.0,0.496,-
Cholera,Alameda,2005,Male,0,716243,0.0,0.0,0.515,-
Cholera,Alameda,2006,Total,0,1465322,0.0,0.0,0.252,-
Cholera,Alameda,2006,Female,0,746698,0.0,0.0,0.494,-
Cholera,Alameda,2006,Male,0,718624,0.0,0.0,0.513,-
Cholera,Alameda,2007,Total,1,1476892,0.068,0.002,0.377,*
Cholera,Alameda,2007,Female,1,752546,0.133,0.003,0.74,*
Cholera,Alameda,2007,Male,0,724347,0.0,0.0,0.509,-
Cholera,Alameda,2008,Total,0,1492275,0.0,0.0,0.247,-
Cholera,Alameda,2008,Female,0,760368,0.0,0.0,0.485,-
Cholera,Alameda,2008,Male,0,731907,0.0,0.0,0.504,-
Cholera,Alameda,2009,Total,0,1504325,0.0,0.0,0.245,-
Cholera,Alameda,2009,Female,0,765992,0.0,0.0,0.482,-
Cholera,Alameda,2009,Male,0,738333,0.0,0.0,0.5,-
Cholera,Alameda,2010,Total,0,1513734,0.0,0.0,0.244,-
Cholera,Alameda,2010,Female,0,771369,0.0,0.0,0.478,-
Cholera,Alameda,2010,Male,0,742365,0.0,0.0,0.497,-
Cholera,Alameda,2011,Total,0,1526738,0.0,0.0,0.242,-
Cholera,Alameda,2011,Female,0,777894,0.0,0.0,0.474,-
Cholera,Alameda,2011,Male,0,748844,0.0,0.0,0.493,-
Cholera,Alameda,2012,Total,0,1539660,0.0,0.0,0.24,-
Cholera,Alameda,2012,Female,0,784429,0.0,0.0,0.47,-
Cholera,Alameda,2012,Male,0,755231,0.0,0.0,0.488,-
Cholera,Alameda,2013,Total,0,1564017,0.0,0.0,0.236,-
Cholera,Alameda,2013,Female,0,797654,0.0,0.0,0.462,-
Cholera,Alameda,2013,Male,0,766363,0.0,0.0,0.481,-
Cholera,Alameda,2014,Total,0,1584507,0.0,0.0,0.233,-
Cholera,Alameda,2014,Female,0,808612,0.0,0.0,0.456,-
Cholera,Alameda,2014,Male,0,775895,0.0,0.0,0.475,-
Cholera,Alpine,2001,Total,0,1237,0.0,0.0,297.768,-
Cholera,Alpine,2001,Female,0,589,0.0,0.0,624.338,-
Cholera,Alpine,2001,Male,0,648,0.0,0.0,567.654,-
Cholera,Alpine,2002,Total,0,1248,0.0,0.0,295.147,-
Cholera,Alpine,2002,Female,0,594,0.0,0.0,619.099,-
Cholera,Alpine,2002,Male,0,654,0.0,0.0,562.461,-
Cholera,Alpine,2003,Total,0,1249,0.0,0.0,294.911,-
Cholera,Alpine,2003,Female,0,596,0.0,0.0,617.028,-
Cholera,Alpine,2003,Male,0,653,0.0,0.0,563.32,-
Cholera,Alpine,2004,Total,0,1266,0.0,0.0,290.957,-
Cholera,Alpine,2004,Female,0,607,0.0,0.0,605.88,-
Cholera,Alpine,2004,Male,0,659,0.0,0.0,558.205,-
Cholera,Alpine,2005,Total,0,1208,0.0,0.0,304.905,-
Cholera,Alpine,2005,Female,0,580,0.0,0.0,633.995,-
Cholera,Alpine,2005,Male,0,628,0.0,0.0,585.679,-
Cholera,Alpine,2006,Total,0,1255,0.0,0.0,293.503,-
Cholera,Alpine,2006,Female,0,605,0.0,0.0,607.877,-
Cholera,Alpine,2006,Male,0,650,0.0,0.0,565.913,-
Cholera,Alpine,2007,Total,0,1248,0.0,0.0,295.147,-
Cholera,Alpine,2007,Female,0,599,0.0,0.0,613.947,-
Cholera,Alpine,2007,Male,0,649,0.0,0.0,566.782,-
Cholera,Alpine,2008,Total,0,1208,0.0,0.0,304.905,-
Cholera,Alpine,2008,Female,0,581,0.0,0.0,632.908,-
Cholera,Alpine,2008,Male,0,627,0.0,0.0,586.611,-
Cholera,Alpine,2009,Total,0,1180,0.0,0.0,312.129,-
Cholera,Alpine,2009,Female,0,570,0.0,0.0,645.082,-
Cholera,Alpine,2009,Male,0,610,0.0,0.0,602.909,-
Cholera,Alpine,2010,Total,0,1163,0.0,0.0,316.684,-
Cholera,Alpine,2010,Female,0,561,0.0,0.0,655.397,-
Cholera,Alpine,2010,Male,0,602,0.0,0.0,610.897,-
Cholera,Alpine,2011,Total,0,1118,0.0,0.0,329.41,-
Cholera,Alpine,2011,Female,0,537,0.0,0.0,684.588,-
Cholera,Alpine,2011,Male,0,581,0.0,0.0,632.908,-
Cholera,Alpine,2012,Total,0,1114,0.0,0.0,330.591,-
Cholera,Alpine,2012,Female,0,535,0.0,0.0,687.139,-
Cholera,Alpine,2012,Male,0,579,0.0,0.0,635.087,-
Cholera,Alpine,2013,Total,0,1112,0.0,0.0,331.184,-
Cholera,Alpine,2013,Female,0,533,0.0,0.0,689.708,-
Cholera,Alpine,2013,Male,0,579,0.0,0.0,635.087,-
Cholera,Alpine,2014,Total,0,1112,0.0,0.0,331.184,-
Cholera,Alpine,2014,Female,0,534,0.0,0.0,688.421,-
Cholera,Alpine,2014,Male,0,578,0.0,0.0,636.182,-
Cholera,Amador,2001,Total,0,35784,0.0,0.0,10.308,-
Cholera,Amador,2001,Female,0,16101,0.0,0.0,22.908,-
Cholera,Amador,2001,Male,0,19683,0.0,0.0,18.74,-
Cholera,Amador,2002,Total,0,36535,0.0,0.0,10.096,-
Cholera,Amador,2002,Female,0,16416,0.0,0.0,22.469,-
Cholera,Amador,2002,Male,0,20119,0.0,0.0,18.334,-
Cholera,Amador,2003,Total,0,36776,0.0,0.0,10.03,-
Cholera,Amador,2003,Female,0,16572,0.0,0.0,22.257,-
Cholera,Amador,2003,Male,0,20204,0.0,0.0,18.256,-
Cholera,Amador,2004,Total,0,37147,0.0,0.0,9.93,-
Cholera,Amador,2004,Female,0,16732,0.0,0.0,22.044,-
Cholera,Amador,2004,Male,0,20415,0.0,0.0,18.068,-
Cholera,Amador,2005,Total,0,37722,0.0,0.0,9.779,-
Cholera,Amador,2005,Female,0,16990,0.0,0.0,21.71,-
Cholera,Amador,2005,Male,0,20732,0.0,0.0,17.792,-
Cholera,Amador,2006,Total,0,37964,0.0,0.0,9.716,-
Cholera,Amador,2006,Female,0,17119,0.0,0.0,21.546,-
Cholera,Amador,2006,Male,0,20845,0.0,0.0,17.695,-
Cholera,Amador,2007,Total,0,38085,0.0,0.0,9.685,-
Cholera,Amador,2007,Female,0,17207,0.0,0.0,21.436,-
Cholera,Amador,2007,Male,0,20878,0.0,0.0,17.667,-
Cholera,Amador,2008,Total,0,37864,0.0,0.0,9.742,-
Cholera,Amador,2008,Female,0,17163,0.0,0.0,21.491,-
Cholera,Amador,2008,Male,0,20701,0.0,0.0,17.818,-
Cholera,Amador,2009,Total,0,37905,0.0,0.0,9.731,-
Cholera,Amador,2009,Female,0,17197,0.0,0.0,21.448,-
Cholera,Amador,2009,Male,0,20708,0.0,0.0,17.812,-
Cholera,Amador,2010,Total,0,37863,0.0,0.0,9.742,-
Cholera,Amador,2010,Female,0,17118,0.0,0.0,21.547,-
Cholera,Amador,2010,Male,0,20745,0.0,0.0,17.78,-
Cholera,Amador,2011,Total,0,37309,0.0,0.0,9.887,-
Cholera,Amador,2011,Female,0,16886,0.0,0.0,21.843,-
Cholera,Amador,2011,Male,0,20423,0.0,0.0,18.061,-
Cholera,Amador,2012,Total,0,36403,0.0,0.0,10.133,-
Cholera,Amador,2012,Female,0,16489,0.0,0.0,22.369,-
Cholera,Amador,2012,Male,0,19914,0.0,0.0,18.522,-
Cholera,Amador,2013,Total,0,36028,0.0,0.0,10.238,-
Cholera,Amador,2013,Female,0,16327,0.0,0.0,22.591,-
Cholera,Amador,2013,Male,0,19701,0.0,0.0,18.723,-
Cholera,Amador,2014,Total,0,36099,0.0,0.0,10.218,-
Cholera,Amador,2014,Female,0,16358,0.0,0.0,22.548,-
Cholera,Amador,2014,Male,0,19741,0.0,0.0,18.685,-
Cholera,Butte,2001,Total,0,205730,0.0,0.0,1.793,-
Cholera,Butte,2001,Female,0,104697,0.0,0.0,3.523,-
Cholera,Butte,2001,Male,0,101033,0.0,0.0,3.651,-
Cholera,Butte,2002,Total,0,208154,0.0,0.0,1.772,-
Cholera,Butte,2002,Female,0,105823,0.0,0.0,3.486,-
Cholera,Butte,2002,Male,0,102331,0.0,0.0,3.605,-
Cholera,Butte,2003,Total,0,210623,0.0,0.0,1.751,-
Cholera,Butte,2003,Female,0,106998,0.0,0.0,3.448,-
Cholera,Butte,2003,Male,0,103625,0.0,0.0,3.56,-
Cholera,Butte,2004,Total,0,212212,0.0,0.0,1.738,-
Cholera,Butte,2004,Female,0,107746,0.0,0.0,3.424,-
Cholera,Butte,2004,Male,0,104466,0.0,0.0,3.531,-
Cholera,Butte,2005,Total,0,213698,0.0,0.0,1.726,-
Cholera,Butte,2005,Female,0,108417,0.0,0.0,3.402,-
Cholera,Butte,2005,Male,0,105281,0.0,0.0,3.504,-
Cholera,Butte,2006,Total,0,215684,0.0,0.0,1.71,-
Cholera,Butte,2006,Female,0,109338,0.0,0.0,3.374,-
Cholera,Butte,2006,Male,0,106346,0.0,0.0,3.469,-
Cholera,Butte,2007,Total,0,217115,0.0,0.0,1.699,-
Cholera,Butte,2007,Female,0,110027,0.0,0.0,3.353,-
Cholera,Butte,2007,Male,0,107088,0.0,0.0,3.445,-
Cholera,Butte,2008,Total,0,218485,0.0,0.0,1.688,-
Cholera,Butte,2008,Female,0,110685,0.0,0.0,3.333,-
Cholera,Butte,2008,Male,0,107800,0.0,0.0,3.422,-
Cholera,Butte,2009,Total,0,219287,0.0,0.0,1.682,-
Cholera,Butte,2009,Female,0,110967,0.0,0.0,3.324,-
Cholera,Butte,2009,Male,0,108320,0.0,0.0,3.405,-
Cholera,Butte,2010,Total,0,219971,0.0,0.0,1.677,-
Cholera,Butte,2010,Female,0,111086,0.0,0.0,3.321,-
Cholera,Butte,2010,Male,0,108885,0.0,0.0,3.388,-
Cholera,Butte,2011,Total,0,220434,0.0,0.0,1.673,-
Cholera,Butte,2011,Female,0,111240,0.0,0.0,3.316,-
Cholera,Butte,2011,Male,0,109194,0.0,0.0,3.378,-
Cholera,Butte,2012,Total,0,220980,0.0,0.0,1.669,-
Cholera,Butte,2012,Female,0,111415,0.0,0.0,3.311,-
Cholera,Butte,2012,Male,0,109565,0.0,0.0,3.367,-
Cholera,Butte,2013,Total,0,221416,0.0,0.0,1.666,-
Cholera,Butte,2013,Female,0,111548,0.0,0.0,3.307,-
Cholera,Butte,2013,Male,0,109868,0.0,0.0,3.357,-
Cholera,Butte,2014,Total,0,223905,0.0,0.0,1.648,-
Cholera,Butte,2014,Female,0,112637,0.0,0.0,3.275,-
Cholera,Butte,2014,Male,0,111268,0.0,0.0,3.315,-
Cholera,Calaveras,2001,Total,0,41428,0.0,0.0,8.904,-
Cholera,Calaveras,2001,Female,0,20794,0.0,0.0,17.739,-
Cholera,Calaveras,2001,Male,0,20634,0.0,0.0,17.876,-
Cholera,Calaveras,2002,Total,0,42119,0.0,0.0,8.758,-
Cholera,Calaveras,2002,Female,0,21136,0.0,0.0,17.452,-
Cholera,Calaveras,2002,Male,0,20983,0.0,0.0,17.579,-
Cholera,Calaveras,2003,Total,0,43186,0.0,0.0,8.541,-
Cholera,Calaveras,2003,Female,0,21655,0.0,0.0,17.033,-
Cholera,Calaveras,2003,Male,0,21531,0.0,0.0,17.131,-
Cholera,Calaveras,2004,Total,0,43924,0.0,0.0,8.398,-
Cholera,Calaveras,2004,Female,0,22015,0.0,0.0,16.755,-
Cholera,Calaveras,2004,Male,0,21909,0.0,0.0,16.836,-
Cholera,Calaveras,2005,Total,0,44773,0.0,0.0,8.239,-
Cholera,Calaveras,2005,Female,0,22427,0.0,0.0,16.447,-
Cholera,Calaveras,2005,Male,0,22346,0.0,0.0,16.507,-
Cholera,Calaveras,2006,Total,0,45316,0.0,0.0,8.14,-
Cholera,Calaveras,2006,Female,0,22693,0.0,0.0,16.254,-
Cholera,Calaveras,2006,Male,0,22623,0.0,0.0,16.305,-
Cholera,Calaveras,2007,Total,0,45638,0.0,0.0,8.083,-
Cholera,Calaveras,2007,Female,0,22842,0.0,0.0,16.148,-
Cholera,Calaveras,2007,Male,0,22796,0.0,0.0,16.181,-
Cholera,Calaveras,2008,Total,0,45702,0.0,0.0,8.071,-
Cholera,Calaveras,2008,Female,0,22864,0.0,0.0,16.133,-
Cholera,Calaveras,2008,Male,0,22838,0.0,0.0,16.151,-
Cholera,Calaveras,2009,Total,0,45562,0.0,0.0,8.096,-
Cholera,Calaveras,2009,Female,0,22797,0.0,0.0,16.18,-
Cholera,Calaveras,2009,Male,0,22765,0.0,0.0,16.203,-
Cholera,Calaveras,2010,Total,0,45456,0.0,0.0,8.115,-
Cholera,Calaveras,2010,Female,0,22699,0.0,0.0,16.25,-
Cholera,Calaveras,2010,Male,0,22757,0.0,0.0,16.209,-
Cholera,Calaveras,2011,Total,0,45121,0.0,0.0,8.175,-
Cholera,Calaveras,2011,Female,0,22552,0.0,0.0,16.356,-
Cholera,Calaveras,2011,Male,0,22569,0.0,0.0,16.344,-
Cholera,Calaveras,2012,Total,0,44923,0.0,0.0,8.211,-
Cholera,Calaveras,2012,Female,0,22468,0.0,0.0,16.417,-
Cholera,Calaveras,2012,Male,0,22455,0.0,0.0,16.427,-
Cholera,Calaveras,2013,Total,0,44852,0.0,0.0,8.224,-
Cholera,Calaveras,2013,Female,0,22444,0.0,0.0,16.435,-
Cholera,Calaveras,2013,Male,0,22408,0.0,0.0,16.461,-
Cholera,Calaveras,2014,Total,0,45079,0.0,0.0,8.183,-
Cholera,Calaveras,2014,Female,0,22552,0.0,0.0,16.356,-
Cholera,Calaveras,2014,Male,0,22527,0.0,0.0,16.374,-
Cholera,Colusa,2001,Total,0,19068,0.0,0.0,19.344,-
Cholera,Colusa,2001,Female,0,9370,0.0,0.0,39.361,-
Cholera,Colusa,2001,Male,0,9698,0.0,0.0,38.03,-
Cholera,Colusa,2002,Total,0,19391,0.0,0.0,19.022,-
Cholera,Colusa,2002,Female,0,9515,0.0,0.0,38.762,-
Cholera,Colusa,2002,Male,0,9876,0.0,0.0,37.345,-
Cholera,Colusa,2003,Total,0,19685,0.0,0.0,18.738,-
Cholera,Colusa,2003,Female,0,9661,0.0,0.0,38.176,-
Cholera,Colusa,2003,Male,0,10024,0.0,0.0,36.794,-
Cholera,Colusa,2004,Total,0,20184,0.0,0.0,18.275,-
Cholera,Colusa,2004,Female,0,9891,0.0,0.0,37.288,-
Cholera,Colusa,2004,Male,0,10293,0.0,0.0,35.832,-
Cholera,Colusa,2005,Total,0,20565,0.0,0.0,17.936,-
Cholera,Colusa,2005,Female,0,10072,0.0,0.0,36.618,-
Cholera,Colusa,2005,Male,0,10493,0.0,0.0,35.149,-
Cholera,Colusa,2006,Total,0,20893,0.0,0.0,17.654,-
Cholera,Colusa,2006,Female,0,10228,0.0,0.0,36.06,-
Cholera,Colusa,2006,Male,0,10665,0.0,0.0,34.583,-
Cholera,Colusa,2007,Total,0,21119,0.0,0.0,17.466,-
Cholera,Colusa,2007,Female,0,10337,0.0,0.0,35.68,-
Cholera,Colusa,2007,Male,0,10782,0.0,0.0,34.207,-
Cholera,Colusa,2008,Total,0,21172,0.0,0.0,17.422,-
Cholera,Colusa,2008,Female,0,10363,0.0,0.0,35.59,-
Cholera,Colusa,2008,Male,0,10809,0.0,0.0,34.122,-
Cholera,Colusa,2009,Total,0,21270,0.0,0.0,17.342,-
Cholera,Colusa,2009,Female,0,10373,0.0,0.0,35.556,-
Cholera,Colusa,2009,Male,0,10897,0.0,0.0,33.847,-
Cholera,Colusa,2010,Total,0,21483,0.0,0.0,17.17,-
Cholera,Colusa,2010,Female,0,10435,0.0,0.0,35.345,-
Cholera,Colusa,2010,Male,0,11048,0.0,0.0,33.384,-
Cholera,Colusa,2011,Total,0,21497,0.0,0.0,17.159,-
Cholera,Colusa,2011,Female,0,10441,0.0,0.0,35.324,-
Cholera,Colusa,2011,Male,0,11056,0.0,0.0,33.36,-
Cholera,Colusa,2012,Total,0,21442,0.0,0.0,17.203,-
Cholera,Colusa,2012,Female,0,10416,0.0,0.0,35.409,-
Cholera,Colusa,2012,Male,0,11026,0.0,0.0,33.451,-
Cholera,Colusa,2013,Total,0,21665,0.0,0.0,17.025,-
Cholera,Colusa,2013,Female,0,10523,0.0,0.0,35.049,-
Cholera,Colusa,2013,Male,0,11142,0.0,0.0,33.102,-
Cholera,Colusa,2014,Total,0,21606,0.0,0.0,17.072,-
Cholera,Colusa,2014,Female,0,10489,0.0,0.0,35.163,-
Cholera,Colusa,2014,Male,0,11117,0.0,0.0,33.177,-
Cholera,Contra Costa,2001,Total,0,970496,0.0,0.0,0.38,-
Cholera,Contra Costa,2001,Female,0,497442,0.0,0.0,0.742,-
Cholera,Contra Costa,2001,Male,0,473054,0.0,0.0,0.78,-
Cholera,Contra Costa,2002,Total,0,978795,0.0,0.0,0.377,-
Cholera,Contra Costa,2002,Female,0,501572,0.0,0.0,0.735,-
Cholera,Contra Costa,2002,Male,0,477223,0.0,0.0,0.773,-
Cholera,Contra Costa,2003,Total,0,989705,0.0,0.0,0.373,-
Cholera,Contra Costa,2003,Female,0,507028,0.0,0.0,0.728,-
Cholera,Contra Costa,2003,Male,0,482677,0.0,0.0,0.764,-
Cholera,Contra Costa,2004,Total,0,998201,0.0,0.0,0.37,-
Cholera,Contra Costa,2004,Female,0,511239,0.0,0.0,0.722,-
Cholera,Contra Costa,2004,Male,0,486962,0.0,0.0,0.758,-
Cholera,Contra Costa,2005,Total,1,1004230,0.1,0.003,0.555,*
Cholera,Contra Costa,2005,Female,0,514168,0.0,0.0,0.717,-
Cholera,Contra Costa,2005,Male,1,490062,0.204,0.005,1.137,*
Cholera,Contra Costa,2006,Total,0,1010104,0.0,0.0,0.365,-
Cholera,Contra Costa,2006,Female,0,517107,0.0,0.0,0.713,-
Cholera,Contra Costa,2006,Male,0,492997,0.0,0.0,0.748,-
Cholera,Contra Costa,2007,Total,0,1021251,0.0,0.0,0.361,-
Cholera,Contra Costa,2007,Female,0,522750,0.0,0.0,0.706,-
Cholera,Contra Costa,2007,Male,0,498501,0.0,0.0,0.74,-
Cholera,Contra Costa,2008,Total,0,1033292,0.0,0.0,0.357,-
Cholera,Contra Costa,2008,Female,0,528831,0.0,0.0,0.698,-
Cholera,Contra Costa,2008,Male,0,504461,0.0,0.0,0.731,-
Cholera,Contra Costa,2009,Total,0,1043501,0.0,0.0,0.354,-
Cholera,Contra Costa,2009,Female,0,533877,0.0,0.0,0.691,-
Cholera,Contra Costa,2009,Male,0,509624,0.0,0.0,0.724,-
Cholera,Contra Costa,2010,Total,0,1052199,0.0,0.0,0.351,-
Cholera,Contra Costa,2010,Female,0,539100,0.0,0.0,0.684,-
Cholera,Contra Costa,2010,Male,0,513099,0.0,0.0,0.719,-
Cholera,Contra Costa,2011,Total,0,1061197,0.0,0.0,0.348,-
Cholera,Contra Costa,2011,Female,0,543641,0.0,0.0,0.679,-
Cholera,Contra Costa,2011,Male,0,517556,0.0,0.0,0.713,-
Cholera,Contra Costa,2012,Total,0,1069158,0.0,0.0,0.345,-
Cholera,Contra Costa,2012,Female,0,547638,0.0,0.0,0.674,-
Cholera,Contra Costa,2012,Male,0,521520,0.0,0.0,0.707,-
Cholera,Contra Costa,2013,Total,0,1081948,0.0,0.0,0.341,-
Cholera,Contra Costa,2013,Female,0,554275,0.0,0.0,0.666,-
Cholera,Contra Costa,2013,Male,0,527673,0.0,0.0,0.699,-
Cholera,Contra Costa,2014,Total,0,1096637,0.0,0.0,0.336,-
Cholera,Contra Costa,2014,Female,0,561929,0.0,0.0,0.656,-
Cholera,Contra Costa,2014,Male,0,534708,0.0,0.0,0.69,-
Cholera,Del Norte,2001,Total,0,27418,0.0,0.0,13.453,-
Cholera,Del Norte,2001,Female,0,12253,0.0,0.0,30.101,-
Cholera,Del Norte,2001,Male,0,15165,0.0,0.0,24.322,-
Cholera,Del Norte,2002,Total,0,27615,0.0,0.0,13.357,-
Cholera,Del Norte,2002,Female,0,12338,0.0,0.0,29.894,-
Cholera,Del Norte,2002,Male,0,15277,0.0,0.0,24.144,-
Cholera,Del Norte,2003,Total,0,27871,0.0,0.0,13.235,-
Cholera,Del Norte,2003,Female,0,12453,0.0,0.0,29.618,-
Cholera,Del Norte,2003,Male,0,15418,0.0,0.0,23.923,-
Cholera,Del Norte,2004,Total,0,28187,0.0,0.0,13.086,-
Cholera,Del Norte,2004,Female,0,12587,0.0,0.0,29.303,-
Cholera,Del Norte,2004,Male,0,15600,0.0,0.0,23.644,-
